B2,B4,Turn,Unit,Poss_labels,New Label
20180723-070336_48_live,0,1,hahah same here.,,
20180723-070336_48_live,0,1,Do you have a moment to chat about social issues?,EENeg-,Proposed Closeness +
20180723-070336_48_live,0,1,Specially the ones concerning children?,EENeg-,
20180723-070336_48_live,1,1,Yea what do you got?,ERPos+,Completed Closeness +
20180723-070336_48_live,0,2,I'd like to talk about the charity Save the Children.,,
20180723-070336_48_live,0,2,What was life like for you as a kid?,,
20180723-070336_48_live,0,2,"Did you ever have to worry about having enough to eat, where to live, etc?",,Proposed Social Status +
20180723-070336_48_live,1,2,No I was blessed when I was a kid and I was allowed to be one,,Completed Social Status +
20180723-070336_48_live,0,3,I'm very glad to hear that.,ERPos+,
20180723-070336_48_live,0,3,What do you think of the kids who weren't born as lucky?,,Proposed Closeness +
20180723-070336_48_live,0,3,Who have to worry about having enough to eat to even be full?,,Proposed Closeness +
20180723-070336_48_live,0,3,With no place to live?,,Proposed Closeness +
20180723-070336_48_live,1,3,I think that is is awful and sad.,,Completed Closeness +
20180723-070336_48_live,1,3,What do we do about it?,,
20180723-070336_48_live,0,4,Have you heard about Save the Children?,,
20180723-070336_48_live,0,4,Other than it mentioned today of course.,,
20180723-070336_48_live,1,4,nope I have never heard of it,ERPos-,
20180723-070336_48_live,0,5,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,
20180723-070336_48_live,1,5,Oh nice thats sounds likes a good cause,ERPos+,
20180723-070336_48_live,0,6,They are a fantastic charity.,ERPos+,
20180723-070336_48_live,0,6,"Not only are they helping children worldwide, they're helping kids closer to home near the US as well.",ERPos+,
20180723-070336_48_live,1,6,That is awesome,ERPos+,
20180723-070336_48_live,0,7,Would you like to help and donate to them?,EENeg-,Proposed Social Good +
20180723-070336_48_live,0,7,Your donation will be directly deducted from your task payment.,,
20180723-070336_48_live,0,7,You can choose any amount from $0 to all your payment.,,Proposed Social Good +
20180723-070336_48_live,1,7,I would like to donate $0 but its not because I dont believe in the cause.,EENeg+,Rejected Social Good +
20180723-070336_48_live,1,7,Its because I dont trust non profits,EENeg+,Completed Closeness -
20180723-070336_48_live,0,8,That's understandable.,EEPos+,
20180723-070336_48_live,0,8,Thank you for your time today.,EEPos+,
20180723-070336_48_live,1,8,No thank you for the work that you do,,
20180723-070336_48_live,0,9,Is there anything we could do in the future to assure people like you that we use the money towards helping children?,,
20180723-070336_48_live,1,9,I am not sure I am just very biased,,
20180723-091102_738_live,0,0,Hello chat partner!,,
20180723-091102_738_live,1,0,hi there!,,
20180723-091102_738_live,1,0,how are you?,,
20180723-091102_738_live,0,1,Doing alright..,,
20180723-091102_738_live,0,1,I have a fridge full of food and a roof over my head so I can't complain..,,Completed Social Status +
20180723-091102_738_live,1,1,same here!,,
20180723-091102_738_live,0,2,Not everyone has it so it's good that you appreciate it,,
20180723-091102_738_live,0,2,yeah..,,
20180723-091102_738_live,0,2,I do..,,
20180723-091102_738_live,0,2,my parents were always in a good situation to be able to raise me well.,,
20180723-091102_738_live,0,2,but there are a lot of kids in the world who arent so fortunate',,
20180723-091102_738_live,1,2,i know.,ERPos+,
20180723-091102_738_live,1,2,it's so heartbreaking,ERPos+,
20180723-091102_738_live,0,3,"im working for this organization right now Save the Children, do you know of it?",,Proposed Closeness +
20180723-091102_738_live,1,3,"no, i've never heard about it",ERPos-,Rejected Closeness +
20180723-091102_738_live,0,4,its an NGO that helps children around the world.,ERPos+,
20180723-091102_738_live,0,4,"kind of like those cheesy commercials you used to see on TV, but these guys actually do some really good work",ERPos+,
20180723-091102_738_live,1,4,really?,,
20180723-091102_738_live,1,4,I would like to learn more about this organization.,,Proposed Closeness +
20180723-091102_738_live,0,5,yah?,,Completed Closeness +
20180723-091102_738_live,0,5,have you ever thought about volunteering for something like this?,,Proposed Closeness +
20180723-091102_738_live,1,5,i actually did but never had a chance to do so,EEPos+,Completed Closeness +
20180723-091102_738_live,0,6,Volunteering is so rewarding.,EEPos+,
20180723-091102_738_live,0,6,You get to feel good about yourself and do a good thing at the same time.,,
20180723-091102_738_live,0,6,But the thing is not everyone has the time to do so cause of work and stuff.. so here is where you can still make an impact with your donations..,EEPos+,
20180723-091102_738_live,1,6,i do like to donate to charities and this one sounds good because i want to help children but how do i know they are legit?,ERPos+,
20180723-091102_738_live,0,7,"well you can't know entirely that they are legit until you come and volunteer, but save the children has a different kind of structure hierarchy, the director takes a minimum salary etc and all the spending is quite transparent, if you wanna check out the website",ERPos+,Proposed Closeness +
20180723-091102_738_live,1,7,"sure, what's the website?",,Completed Closeness +
20180723-091102_738_live,0,8,URL check it out,,
20180723-091102_738_live,1,8,"give me a minute , let me see",,
20180723-091102_738_live,0,9,"if you go to resource library, click on annual support and scroll down",,
20180723-091102_738_live,1,9,"okay, it looks great.",ERPos+,
20180723-091102_738_live,1,9,I see they are top rated charity,ERPos+,
20180723-091102_738_live,0,10,okay great.,,
20180723-091102_738_live,0,10,so we usually suggest a monthly donation of $5,,Proposed Social Good +
20180723-094242_630_live,0,0,"Hi, how are you today?",,
20180723-094242_630_live,1,0,I am okay.,,
20180723-094242_630_live,1,0,How are you?,,
20180723-094242_630_live,0,1,i'm doing great!,,
20180723-094242_630_live,0,1,"I'm working for Save The Children organisation, have you heard about it?",,Proposed Closeness +
20180723-094242_630_live,1,1,"No, I haven't.",ERPos-,Rejected Closeness +
20180723-094242_630_live,1,1,Can you tell me more about it?,,Proposed Closeness +
20180723-094242_630_live,0,2,sure.,,Completed Closeness +
20180723-094242_630_live,0,2,Save the Children is an international NGO that promotes children's rights and provides relief and helps support children in developing countries,ERPos+,
20180723-094242_630_live,1,2,What types of programs does it offer?,ERNeg-,Proposed Closeness +
20180723-094242_630_live,0,3,"they ensure children's rights to health ,education and safety.",ERPos+,Completed Closeness +
20180723-094242_630_live,0,3,They are currently helping Syrian children,ERPos+,
20180723-094242_630_live,1,3,"On my side I don't have information about the task, only that we are trying to come up with a donation agreement.",,
20180723-094242_630_live,1,3,Are you looking for a donation for the charity?,,
20180723-094242_630_live,0,4,"yes, You can donate as little as 1 cent and as much as 2 dollars.",EENeg-,Proposed Social Good +
20180723-094242_630_live,0,4,your donation will be directly deducted from your task payment,,
20180723-094242_630_live,1,4,"Okay, that is good to know.",,Rejected Social Good +
20180723-094242_630_live,1,4,What types of things are being done to help the children in Syria?,ERNeg-,
20180723-094242_630_live,0,5,1000 children were killed or injured and the donations can address these problems.,ERPos+,
20180723-094242_630_live,0,5,"Our organization gives shelter to those kids, feed them and take care of them",ERPos+,
20180723-094242_630_live,1,5,"Do you know what percentage of donations goes directly to programs (as opposed to overhead costs, salaries, and expenses)?",ERNeg-,Proposed Closeness +
20180723-094242_630_live,0,6,"yes, 86% of all the donations goes to programs and the rest goes to maintaining the fund, ads, etc",,Completed Closeness +
20180723-094242_630_live,1,6,That sounds pretty good.,ERPos+,
20180723-094242_630_live,1,6,What other countries are they working in right now?,ERNeg-,
20180723-094242_630_live,0,7,They are actually helping children at the US Mexican border to reunite with their parents,ERPos+,
20180723-094242_630_live,1,7,What inspired you to work for Save the Children?,,
20180723-094242_630_live,0,8,I have a son and I can't imagine seeing him hungry or in pain or afraid of being killed.,,Proposed Closeness +
20180723-094242_630_live,0,8,i want to help all the children in the world,,Proposed Closeness +
20180723-094242_630_live,1,8,That's an honorable reason. :),ERPos+,Completed Closeness +
20180723-094242_630_live,1,8,What is the one thing you would say to someone to encourage a donation?,,
20180723-094242_630_live,0,9,a couple of cents or a couple of dollars might not make a difference in your life but it can make a huge impact on some child's life,EEPos+,
20180723-094242_630_live,1,9,That is a good way to think about it.,ERPos+,
20180723-094242_630_live,1,9,And every little bit can add up.,ERPos+,
20180808-032545_201_live,0,0,HI GOOD MORNING,,
20180808-032545_201_live,1,0,Good morning.,,
20180808-032545_201_live,1,0,How are you today?,,
20180808-032545_201_live,0,1,"FINE,SAVE THE CHILDREN , HOW DO YOU THINK ABOUT THE DONATION THE SAVE THE CHILD.",,Proposed Social Good +
20180808-032545_201_live,1,1,I don't usually donate to charities.,,Rejected Social Good +
20180808-032545_201_live,1,1,Is that something that you personally do?,,Proposed Closeness +
20180808-032545_201_live,0,2,"NO BUT, ITS A INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION TO THE CHILD",ERPos+,Rejected Closeness +
20180808-032545_201_live,1,2,I like the fact that it's an international organization.,ERPOs+,
20180808-032545_201_live,1,2,What kinds of things do children's charities do?,ERNeg-,Proposed Closeness +
20180808-032545_201_live,0,3,"SAVE THE CHILDREN , FOR YOUR CLARIFICATION YOU GO AND CHECK THE URL WEBSITE.",,Rejected Closeness +
20180808-032545_201_live,0,3,ITS VERY HELPFUL TO THE ORGANIZATION.,ERPos+,
20180808-032545_201_live,1,3,I took a look at the website.,,
20180808-032545_201_live,1,3,So it looks like the money goes toward health and education?,,
20180808-032545_201_live,1,3,Things like that?,,
20180808-032545_201_live,0,4,"YES, SO HOW MUCH DO YOU LIKE TO DONATE TO THE CHARITY NOW?",EENeg-,Proposed Social Good +
20180808-032545_201_live,1,4,I'm still not sure.,,Rejected Social Good +
